season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
3,1,6,11,0,4,1,1,0.86,0.7879,0.41,0.1343,40,121,161
2,1,4,5,0,3,1,1,0.28,0.2727,0.56,0.194,1,26,27
2,0,6,0,0,4,1,1,0.6,0.6212,0.56,0.1045,9,38,47
1,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179,12,242,254
4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0,125,144,269
1,0,2,7,0,6,0,1,0.12,0.1515,0.8,0.1045,2,9,11
3,1,8,22,0,3,1,1,0.66,0.6212,0.54,0,50,185,235
3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,29,215,244
1,0,3,0,0,2,1,1,0.26,0.2879,0.48,0.0896,1,9,10
1,1,2,21,0,5,1,2,0.32,0.3333,0.66,0.0896,14,108,122
1,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,10,190,200
4,1,11,6,0,6,0,2,0.32,0.3182,0.49,0.194,4,17,21
4,0,11,14,0,2,1,3,0.42,0.4242,1,0.0896,4,31,35
4,1,10,19,1,1,0,2,0.4,0.4091,0.71,0.2537,38,333,371
1,0,2,21,0,3,1,1,0.22,0.197,0.47,0.3284,1,62,63
3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224,1,15,16
1,0,3,20,0,4,1,1,0.2,0.2273,0.4,0.0896,1,69,70
1,1,1,2,0,0,0,2,0.16,0.1364,0.47,0.2836,5,38,43
3,0,7,18,0,6,0,1,0.88,0.7576,0.28,0.194,92,207,299
2,0,5,22,0,5,1,1,0.46,0.4545,0.72,0.2239,46,105,151
2,1,4,20,0,6,0,3,0.5,0.4848,0.82,0.2985,5,34,39
4,0,12,7,0,4,1,1,0.24,0.2121,0.65,0.3582,11,265,276
2,1,3,11,0,1,1,1,0.48,0.4697,0.31,0.5821,47,131,178
4,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537,48,257,305
1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045,2,6,8
1,0,2,6,0,5,1,3,0.34,0.3485,0.93,0.0896,0,11,11
1,0,1,2,0,3,1,1,0.16,0.197,0.74,0.0896,0,2,2
3,1,8,1,0,4,1,1,0.7,0.6667,0.79,0.1343,5,23,28
4,0,12,10,0,6,0,2,0.26,0.2424,0.52,0.2836,10,171,181
2,0,5,16,0,0,0,1,0.74,0.697,0.7,0.2836,194,167,361
1,1,2,0,1,1,0,2,0.24,0.2576,0.87,0.0896,5,36,41
3,0,8,10,0,2,1,1,0.7,0.6515,0.58,0.3881,28,83,111
1,0,12,7,0,6,0,1,0.3,0.2727,0.7,0.3582,0,10,10
1,1,2,23,0,5,1,1,0.26,0.2727,0.7,0.1045,3,74,77
3,0,8,18,0,0,0,1,0.72,0.697,0.74,0.0896,74,155,229
2,1,4,22,0,1,1,2,0.52,0.5,0.55,0.1642,11,123,134
1,1,1,10,0,6,0,1,0.16,0.2273,0.47,0,14,135,149
3,1,9,2,0,4,1,1,0.72,0.697,0.79,0,1,7,8
3,0,7,14,0,4,1,1,0.86,0.7879,0.41,0.2537,39,121,160
1,1,1,12,0,5,1,1,0.24,0.197,0.38,0.4925,14,140,154
3,0,7,0,0,6,0,2,0.66,0.6061,0.83,0.1343,31,90,121
1,0,2,18,0,1,1,3,0.46,0.4545,0.94,0.194,4,127,131
3,1,6,23,0,6,0,1,0.78,0.7424,0.62,0.0896,33,119,152
2,1,3,22,0,2,1,1,0.36,0.3485,0.37,0.1343,7,127,134
1,0,2,17,0,2,1,1,0.22,0.2121,0.51,0.2239,8,188,196
2,0,6,13,0,2,1,1,0.64,0.6212,0.44,0.2239,33,176,209
4,1,11,21,0,4,1,2,0.32,0.3333,0.66,0.1045,20,204,224
4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239,6,53,59
2,0,5,22,0,3,1,1,0.38,0.3939,0.62,0.2239,9,80,89
1,0,3,17,0,2,1,1,0.36,0.3485,0.27,0.2239,39,209,248
1,0,2,1,0,0,0,1,0.26,0.2273,0.65,0.4179,4,40,44
3,0,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045,5,111,116
4,1,11,3,0,0,0,1,0.34,0.3636,0.81,0,9,39,48
4,1,12,14,0,0,0,2,0.38,0.3939,0.76,0.1343,50,260,310
4,1,10,13,0,3,1,1,0.66,0.6212,0.54,0,65,241,306
4,1,12,3,0,4,1,2,0.26,0.2424,0.56,0.2836,0,2,2
1,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,41,130,171
2,0,5,14,0,0,0,2,0.5,0.4848,0.68,0.1045,85,153,238
3,1,7,2,0,0,0,2,0.68,0.6364,0.89,0.1642,29,86,115
2,0,4,12,0,5,1,1,0.34,0.303,0.53,0.3582,15,80,95
4,0,12,16,0,4,1,1,0.4,0.4091,0.4,0.194,9,192,201
2,1,3,20,0,0,0,1,0.48,0.4697,0.77,0.2239,63,196,259
1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0,2,36,38
1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,4,17,21
4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,18,112,130
1,1,3,23,0,1,1,1,0.56,0.5303,0.56,0.2239,10,53,63
1,1,12,14,0,6,0,2,0.24,0.2424,0.87,0.0896,10,88,98
4,0,11,9,0,1,1,2,0.48,0.4697,0.94,0.1045,15,222,237
4,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642,27,141,168
2,1,4,5,0,5,1,1,0.42,0.4242,0.94,0,1,24,25
4,0,11,15,0,1,1,1,0.58,0.5455,0.6,0.1642,18,132,150
4,0,11,14,0,2,1,2,0.54,0.5152,0.6,0.2836,27,120,147
3,0,9,3,0,6,0,1,0.58,0.5455,1,0.1343,8,29,37
3,0,7,2,0,2,1,1,0.66,0.6212,0.74,0.0896,8,5,13
1,1,2,10,0,3,1,1,0.4,0.4091,0.62,0.1343,9,124,133
3,0,9,10,1,1,0,2,0.7,0.6515,0.7,0.1642,107,137,244
4,0,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045,3,95,98
1,1,3,4,0,4,1,1,0.48,0.4697,0.88,0.194,0,5,5
1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20
3,0,9,7,0,1,1,1,0.58,0.5455,0.83,0,12,300,312
1,1,3,0,0,5,1,2,0.58,0.5455,0.49,0.4627,3,51,54
2,1,3,7,0,3,1,1,0.36,0.3333,0.46,0.3284,10,348,358
3,1,7,15,0,0,0,3,0.92,0.8939,0.42,0.2836,80,218,298
4,1,12,10,0,1,1,2,0.38,0.3939,0.87,0.0896,15,120,135
3,0,7,1,0,1,1,1,0.7,0.6667,0.74,0.2239,17,8,25
3,0,6,23,0,2,1,1,0.7,0.6515,0.7,0.2836,23,58,81
4,0,11,6,0,1,1,2,0.42,0.4242,1,0,0,76,76
1,0,3,0,0,3,1,1,0.22,0.2273,0.69,0.1642,3,5,8
2,0,5,21,0,3,1,1,0.52,0.5,0.88,0,11,74,85
2,0,3,22,0,6,0,2,0.28,0.2727,0.41,0.2239,17,46,63
1,1,1,21,0,2,1,1,0.36,0.3788,0.71,0,18,154,172
4,0,12,10,0,4,1,1,0.32,0.303,0.53,0.2985,7,86,93
1,1,3,23,0,0,0,1,0.26,0.2576,0.41,0.194,2,24,26
2,0,5,6,0,1,1,1,0.44,0.4394,0.88,0.1045,3,59,62
3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,3,3,6
1,1,3,4,0,5,1,3,0.4,0.4091,0.66,0.2836,0,1,1
3,0,7,0,0,3,1,1,0.76,0.7121,0.62,0,9,37,46
3,0,7,10,0,6,0,1,0.76,0.697,0.52,0.1642,87,177,264
4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0,15,37,52
4,1,10,20,0,1,1,3,0.54,0.5152,0.68,0,11,251,262
3,0,9,4,0,3,1,1,0.6,0.5606,0.83,0.0896,1,8,9
3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,2,9,11
1,0,12,1,0,2,1,1,0.26,0.2727,0.7,0.1343,0,6,6
1,1,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,12,174,186
4,1,11,4,0,6,0,1,0.24,0.2273,0.7,0.194,1,6,7
2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,0,12,12
4,0,11,21,0,6,0,2,0.38,0.3939,0.82,0,20,72,92
2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,8,6,14
4,0,10,2,0,1,1,1,0.4,0.4091,0.87,0.1045,1,6,7
1,1,12,2,1,2,0,2,0.26,0.2576,0.87,0.1642,0,7,7
3,1,8,0,0,6,0,2,0.7,0.6515,0.61,0,21,114,135
3,0,8,6,0,4,1,1,0.66,0.6061,0.83,0.3284,1,101,102
2,1,5,6,0,3,1,1,0.54,0.5152,0.94,0.0896,8,150,158
3,0,9,0,0,1,1,1,0.56,0.5303,0.88,0.0896,5,11,16
1,1,1,20,0,6,0,1,0.2,0.197,0.44,0.2537,8,95,103
3,1,9,0,0,0,0,1,0.54,0.5152,0.64,0,28,123,151
1,1,1,12,0,2,1,2,0.32,0.303,0.87,0.2836,3,83,86
1,1,12,3,0,1,1,1,0.16,0.1818,0.59,0.1045,0,1,1
3,0,9,10,0,3,1,2,0.6,0.5455,0.88,0,30,103,133
4,0,10,15,0,3,1,2,0.52,0.5,0.77,0,11,59,70
4,0,11,3,0,2,1,2,0.5,0.4848,0.88,0,0,2,2
3,0,8,9,0,6,0,2,0.7,0.6667,0.74,0.1642,70,138,208
2,1,4,5,0,2,1,1,0.3,0.2879,0.7,0.194,0,22,22
4,1,12,7,0,1,1,2,0.36,0.3485,0.93,0.1343,5,314,319
4,1,11,13,0,4,1,2,0.4,0.4091,0.58,0.1642,49,199,248
1,1,3,0,0,4,1,2,0.42,0.4242,0.94,0,1,10,11
1,0,12,13,0,6,0,1,0.34,0.303,0.39,0.2985,24,97,121
1,0,2,20,0,3,1,3,0.14,0.1515,0.86,0.1642,0,84,84
1,0,2,22,0,4,1,3,0.34,0.3182,0.87,0.2836,5,50,55
3,0,9,21,0,2,1,1,0.56,0.5303,0.94,0,29,177,206
1,1,3,16,0,0,0,1,0.36,0.3182,0.29,0.4925,68,231,299
2,0,4,13,0,2,1,2,0.36,0.3333,0.63,0.4179,5,51,56
2,0,4,16,0,6,0,3,0.5,0.4848,0.88,0.4627,6,27,33
4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0,9,172,181
4,0,11,13,0,6,0,1,0.48,0.4697,0.44,0,177,148,325
4,1,10,3,0,0,0,2,0.44,0.4394,0.62,0.1343,5,17,22
2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,45,240,285
4,1,10,1,0,6,0,1,0.46,0.4545,0.72,0.1343,2,93,95
1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1
2,0,5,23,0,4,1,1,0.46,0.4545,0.41,0.194,16,99,115
2,0,6,0,0,3,1,1,0.66,0.5909,0.89,0.1343,12,29,41
2,0,6,12,0,4,1,1,0.76,0.6667,0.25,0.4627,39,193,232
3,0,8,16,0,4,1,1,0.76,0.7121,0.62,0.3284,70,220,290
2,0,4,16,0,2,1,1,0.56,0.5303,0.52,0.2985,30,162,192
4,1,12,6,0,6,0,2,0.24,0.2879,0.75,0,0,11,11
2,1,5,17,0,1,1,3,0.56,0.5303,0.88,0.2537,25,204,229
4,0,12,23,0,2,1,2,0.38,0.3939,0.62,0,13,40,53
1,0,12,9,0,5,1,1,0.4,0.4091,0.66,0.2985,4,152,156
1,0,2,15,0,2,1,2,0.24,0.2879,0.75,0,7,45,52
4,1,9,2,0,0,0,1,0.52,0.5,0.48,0.2537,18,77,95
1,1,3,14,0,0,0,1,0.36,0.3333,0.34,0.3582,106,226,332
3,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284,27,81,108
1,0,2,23,0,5,1,1,0.26,0.2273,0.48,0.3284,2,37,39
2,0,4,8,0,1,1,2,0.46,0.4545,0.55,0.2985,31,308,339
3,0,9,1,0,4,1,3,0.62,0.5455,0.94,0.1045,0,4,4
2,1,3,22,0,5,1,1,0.36,0.3485,0.71,0.1642,23,130,153
4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0,5,72,77
1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,83
4,0,10,16,0,6,0,3,0.22,0.197,0.93,0.3284,3,19,22
1,0,12,11,1,1,0,1,0.34,0.2879,0.46,0.5821,40,51,91
2,1,6,2,0,4,1,2,0.62,0.6212,0.53,0.2537,1,8,9
1,0,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836,5,16,21
2,0,4,13,0,2,1,1,0.74,0.6667,0.51,0.4478,37,139,176
4,0,11,16,0,6,0,1,0.52,0.5,0.32,0.2537,137,224,361
3,1,7,6,0,6,0,3,0.58,0.5455,0.88,0.2537,3,12,15
3,1,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,66,188,254
4,1,11,0,0,0,0,1,0.3,0.3182,0.61,0.1045,5,97,102
2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,32,84,116
1,1,1,22,0,0,0,2,0.16,0.197,0.93,0.0896,0,58,58
1,1,2,13,0,6,0,1,0.32,0.2879,0.31,0.4925,48,178,226
4,0,11,0,0,2,1,3,0.38,0.3939,0.94,0.1045,0,14,14
3,0,6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,42,128,170
3,0,8,7,0,1,1,1,0.6,0.5455,0.88,0.2537,10,248,258
4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,36,204,240
1,1,3,21,0,5,1,2,0.44,0.4394,0.94,0,8,144,152
2,1,3,11,0,6,0,2,0.5,0.4848,0.94,0.194,98,175,273
2,1,4,23,0,3,1,2,0.42,0.4242,0.77,0,14,56,70
4,0,11,20,0,4,1,1,0.3,0.2879,0.42,0.2836,7,162,169
3,1,8,21,0,3,1,1,0.7,0.6515,0.61,0.194,49,266,315
4,0,12,6,0,0,0,1,0.2,0.2121,0.59,0.1343,0,3,3
2,0,4,21,0,3,1,1,0.46,0.4545,0.41,0.2836,18,84,102
4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0,14,143,157
2,0,5,2,0,6,0,2,0.5,0.4848,0.88,0.1343,15,37,52
3,0,9,22,0,6,0,1,0.64,0.5909,0.78,0,49,126,175
3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,31,216,247
2,0,6,7,0,6,0,1,0.72,0.6667,0.58,0.194,18,50,68
3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,13,37,50
1,1,2,4,0,2,1,2,0.3,0.3333,0.7,0,0,3,3
4,1,11,2,0,1,1,2,0.3,0.303,0.56,0.1642,2,4,6
4,0,10,19,0,0,0,1,0.56,0.5303,0.73,0.0896,116,186,302
1,0,2,9,0,1,1,1,0.42,0.4242,0.82,0.2836,15,127,142
1,1,3,10,0,2,1,1,0.54,0.5152,0.88,0.194,44,119,163
1,0,2,14,0,6,0,2,0.34,0.303,0.36,0.3284,57,154,211
2,0,5,21,0,0,0,1,0.62,0.5909,0.73,0.194,27,109,136
3,1,7,6,0,2,1,2,0.68,0.6364,0.79,0.1045,4,183,187
4,1,10,0,0,0,0,1,0.4,0.4091,0.71,0.2537,8,103,111
3,0,9,7,0,2,1,2,0.54,0.5152,0.88,0.1642,23,306,329
2,0,5,4,0,4,1,1,0.48,0.4697,0.94,0,2,3,5
4,1,10,2,0,2,1,3,0.36,0.3333,0.87,0.2537,2,5,7
3,1,6,4,0,0,0,2,0.66,0.6212,0.65,0,4,9,13
2,1,5,12,0,1,1,2,0.6,0.5606,0.83,0.2537,46,124,170
2,1,5,4,0,2,1,1,0.66,0.6061,0.78,0.2239,0,5,5
1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0,1,6,7
4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,1,5,6
2,1,5,21,0,1,1,1,0.62,0.6061,0.69,0.0896,31,210,241
2,0,4,5,0,1,1,1,0.46,0.4545,0.94,0.194,1,12,13
1,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.1642,30,121,151
1,0,1,21,0,0,0,1,0.26,0.2273,0.44,0.3284,11,20,31
4,0,12,14,0,5,1,1,0.42,0.4242,0.44,0.1045,25,145,170
4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,3,55,58
2,1,3,8,0,6,0,2,0.36,0.3485,0.87,0.194,19,126,145
4,1,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,1,33,34
1,0,2,22,0,3,1,1,0.34,0.3333,0.53,0.194,12,61,73
3,1,9,14,0,5,1,1,0.8,0.7727,0.59,0.2537,66,187,253
4,1,12,13,0,4,1,2,0.36,0.3485,0.57,0.194,46,171,217
4,1,10,7,0,4,1,2,0.64,0.5758,0.89,0.0896,12,379,391
3,0,8,0,0,4,1,2,0.68,0.6364,0.89,0.0896,2,15,17
3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,55,239,294
2,1,4,16,0,3,1,2,0.64,0.6212,0.44,0.2836,86,304,390
4,0,10,4,0,5,1,1,0.4,0.4091,0.87,0.1045,0,5,5
2,1,3,7,0,5,1,2,0.5,0.4848,0.93,0.1343,28,318,346
1,0,12,21,0,5,1,2,0.36,0.3636,0.66,0.1045,11,84,95
4,0,10,12,0,3,1,1,0.62,0.6212,0.43,0.3284,34,180,214
2,0,4,2,0,3,1,1,0.58,0.5455,0.88,0.2537,0,5,5
1,0,3,2,0,0,0,2,0.4,0.4091,0.82,0.2836,5,27,32
1,0,3,4,0,0,0,1,0.26,0.2576,0.56,0.2239,2,1,3
3,0,8,14,0,6,0,1,0.74,0.697,0.7,0.2537,113,146,259
3,0,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239,5,16,21
3,0,8,1,0,2,1,1,0.66,0.6212,0.74,0.1045,4,8,12
2,0,5,21,0,2,1,1,0.54,0.5152,0.52,0,30,173,203
1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,1,35,36
1,0,2,12,0,5,1,1,0.5,0.4848,0.59,0.194,59,126,185
1,1,2,6,0,6,0,1,0.22,0.2273,0.87,0.1343,1,4,5
3,0,8,23,0,3,1,1,0.68,0.6364,0.69,0.2985,16,54,70
3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.1045,4,19,23
4,0,12,7,0,0,0,1,0.2,0.2121,0.59,0.1642,1,11,12
4,1,10,5,0,3,1,2,0.36,0.3788,0.81,0,2,39,41
1,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,7,60,67
1,1,2,16,0,3,1,1,0.42,0.4242,0.38,0.194,9,222,231
1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,19,88,107
3,1,8,7,0,6,0,2,0.64,0.5909,0.78,0.194,14,88,102
4,1,11,10,0,6,0,1,0.4,0.4091,0.58,0,86,264,350
1,0,2,21,0,4,1,1,0.14,0.2121,0.39,0,2,70,72
3,0,8,22,0,1,1,1,0.7,0.6515,0.7,0.0896,21,116,137
2,0,3,11,0,3,1,2,0.34,0.3182,0.46,0.2537,26,64,90
4,0,12,14,0,0,0,1,0.42,0.4242,0.62,0.1343,77,246,323
3,1,9,1,0,3,1,1,0.7,0.6667,0.84,0.194,2,11,13
1,1,1,0,0,2,1,2,0.3,0.2879,1,0.2836,6,19,25
4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0,51,209,260
3,0,7,20,0,1,1,1,0.78,0.7424,0.59,0.2239,91,232,323
2,0,6,1,0,4,1,1,0.74,0.7121,0.79,0.1045,3,13,16
3,0,9,1,0,6,0,2,0.62,0.5455,0.94,0,16,67,83
3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,31,165,196
3,0,8,5,0,3,1,1,0.64,0.6061,0.73,0,0,28,28
4,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239,7,47,54
1,1,2,7,0,6,0,1,0.24,0.2879,0.7,0,8,33,41
1,1,12,6,0,1,1,1,0.16,0.1667,0.64,0.1642,0,40,40
3,1,8,1,0,4,1,1,0.68,0.6364,0.79,0.1045,6,36,42
2,1,4,6,0,2,1,1,0.6,0.6212,0.46,0.2537,8,136,144
4,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045,30,70,100
1,1,2,9,0,3,1,2,0.24,0.2576,0.7,0.1642,8,245,253
2,1,3,14,0,4,1,1,0.5,0.4848,0.42,0.3582,63,175,238
1,0,2,20,0,6,0,1,0.3,0.2879,0.87,0.2537,5,64,69
3,1,6,10,0,4,1,1,0.84,0.7879,0.49,0.1045,36,114,150
4,1,10,20,0,5,1,1,0.6,0.5758,0.78,0.1343,66,306,372
2,0,5,21,0,5,1,2,0.52,0.5,0.84,0.1642,24,130,154
2,0,5,9,1,1,0,1,0.72,0.697,0.74,0.0896,47,81,128
2,0,6,11,0,2,1,2,0.76,0.697,0.52,0.2537,38,113,151
1,0,3,6,0,3,1,1,0.22,0.2121,0.55,0.2537,1,39,40
4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0,0,4,4
3,1,6,6,0,5,1,2,0.74,0.697,0.66,0,4,118,122
3,0,9,0,0,2,1,3,0.54,0.5152,0.94,0.3582,1,7,8
2,1,5,23,0,0,0,2,0.62,0.6212,0.57,0.2239,17,57,74
4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,34,272,306
1,1,3,23,0,2,1,1,0.52,0.5,0.83,0,10,80,90
2,1,4,22,0,1,1,2,0.46,0.4545,0.41,0.4925,6,102,108
4,0,10,0,0,6,0,1,0.5,0.4848,0.63,0.3881,24,106,130
2,1,4,21,1,1,0,1,0.68,0.6364,0.51,0.2537,39,232,271
1,0,2,2,0,0,0,2,0.2,0.2273,0.75,0.0896,1,19,20
4,1,9,23,0,5,1,2,0.56,0.5303,0.56,0.194,26,164,190
1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,4,216,220
1,0,3,2,0,5,1,1,0.4,0.4091,0.62,0.194,5,9,14
2,1,4,8,0,0,0,2,0.36,0.3636,0.76,0.0896,37,88,125
1,0,2,7,1,1,0,2,0.42,0.4242,0.26,0.2836,3,16,19
2,1,5,15,0,3,1,2,0.64,0.6212,0.53,0.1045,68,191,259
3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,37,161,198
2,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836,0,4,4
4,0,10,22,0,6,0,1,0.5,0.4848,0.77,0,45,104,149
1,1,3,21,0,2,1,1,0.58,0.5455,0.56,0.1045,44,200,244
1,0,3,1,0,0,0,1,0.36,0.3485,0.66,0.1343,10,23,33
2,0,5,21,1,1,0,1,0.74,0.697,0.7,0.1343,42,107,149
3,0,7,16,0,1,1,1,0.84,0.803,0.53,0.2836,45,220,265
1,1,12,6,0,0,0,1,0.16,0.197,0.64,0.0896,4,5,9
3,0,9,3,0,3,1,2,0.54,0.5152,0.94,0.0896,0,6,6
2,0,4,11,0,1,1,1,0.6,0.6212,0.4,0.3881,58,66,124
2,0,6,3,0,6,0,1,0.68,0.6364,0.83,0.0896,10,18,28
3,0,8,1,0,0,0,1,0.68,0.6364,0.79,0.2239,17,69,86
2,1,3,13,0,4,1,1,0.46,0.4545,0.44,0.3284,50,223,273
1,1,1,7,0,6,0,3,0.16,0.1667,0.93,0.1642,3,10,13
2,1,4,15,0,0,0,3,0.38,0.3939,0.87,0.3881,0,38,38
3,1,9,11,0,2,1,1,0.64,0.6212,0.33,0.0896,60,187,247
2,1,3,6,0,3,1,2,0.48,0.4697,0.94,0.2239,10,139,149
1,1,3,9,0,2,1,2,0.54,0.5152,0.88,0.1642,41,284,325
4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0,5,4,9
3,0,9,9,0,6,0,1,0.64,0.5909,0.78,0.2985,39,168,207
2,0,6,9,0,2,1,1,0.62,0.6212,0.46,0.194,19,174,193
2,0,4,10,0,0,0,1,0.6,0.5758,0.78,0.1642,118,171,289
2,1,4,16,0,0,0,3,0.38,0.3939,0.87,0.4478,4,32,36
3,0,7,11,0,4,1,1,0.72,0.6515,0.37,0.2239,38,110,148
2,1,5,14,0,2,1,2,0.74,0.6667,0.48,0.2537,37,167,204
1,1,1,23,0,6,0,1,0.16,0.1515,0.47,0.2239,5,71,76
2,0,4,8,0,6,0,3,0.4,0.4091,0.87,0.3582,7,38,45
2,1,5,13,0,4,1,1,0.54,0.5152,0.39,0.4478,90,228,318
2,0,4,9,0,1,1,1,0.6,0.5606,0.83,0.1343,27,147,174
2,1,3,23,0,2,1,1,0.36,0.3485,0.37,0.194,5,59,64
3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,27,79,106
3,1,8,4,0,5,1,1,0.64,0.5758,0.89,0.1343,0,7,7
4,1,10,20,0,1,1,2,0.52,0.5,0.72,0.3881,19,237,256
4,0,10,1,0,5,1,1,0.4,0.4091,0.62,0.2239,7,19,26
2,0,3,11,0,4,1,3,0.28,0.2727,0.93,0.194,6,52,58
4,1,10,21,0,2,1,2,0.3,0.3182,0.87,0.1045,4,60,64
2,1,4,1,0,3,1,1,0.34,0.3182,0.39,0.2836,3,9,12
4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,158,199,357
1,1,3,17,0,6,0,1,0.36,0.3788,0.23,0,104,250,354
2,1,3,0,0,4,1,1,0.54,0.5152,0.68,0.194,10,38,48
2,0,5,4,0,1,1,1,0.5,0.4848,1,0.1343,1,5,6
4,1,10,13,0,4,1,2,0.56,0.5303,0.78,0,49,264,313
3,0,7,23,0,0,0,1,0.7,0.6667,0.74,0.1343,39,54,93
4,0,11,9,0,2,1,2,0.56,0.5303,0.64,0.0896,26,174,200
1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,1,61,62
3,0,7,7,0,6,0,1,0.66,0.6061,0.78,0.194,21,50,71
2,1,5,3,0,0,0,2,0.54,0.5152,0.64,0.1343,2,26,28
3,0,9,23,0,4,1,1,0.44,0.4394,0.67,0.2239,8,61,69
3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,11,5,16
1,1,1,4,0,0,0,1,0.32,0.303,0.49,0.2537,2,4,6
1,1,3,22,0,6,0,1,0.44,0.4394,0.21,0.1343,19,115,134
1,1,3,0,0,2,1,2,0.56,0.5303,0.52,0.194,5,21,26
1,0,12,10,0,0,0,1,0.26,0.2424,0.81,0.2537,31,12,43
4,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.194,91,209,300
2,0,5,3,0,5,1,1,0.44,0.4394,1,0,1,4,5
4,0,10,12,0,2,1,2,0.62,0.6212,0.43,0.0896,42,159,201
1,0,2,13,0,4,1,2,0.38,0.3939,0.54,0.2985,16,72,88
4,1,9,3,0,0,0,1,0.48,0.4697,0.55,0.2985,13,41,54
1,0,2,4,0,1,1,1,0.32,0.303,0.53,0.2836,0,2,2
1,0,2,0,0,1,1,2,0.36,0.3636,0.66,0.1045,5,25,30
1,0,3,14,0,5,1,1,0.36,0.3333,0.4,0.2836,30,65,95
4,0,12,11,0,2,1,2,0.4,0.4091,0.62,0.1642,13,116,129
2,0,5,21,0,1,1,1,0.64,0.5758,0.89,0.2239,33,155,188
3,1,7,9,0,1,1,2,0.66,0.6061,0.83,0.1642,38,325,363
1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92
2,0,5,15,0,6,0,2,0.54,0.5152,0.94,0.1642,73,221,294
1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239,15,108,123
4,0,10,3,0,6,0,1,0.44,0.4394,0.62,0.194,5,18,23
3,1,6,2,0,1,1,1,0.7,0.6515,0.7,0.2239,4,10,14
