season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1,1,1,6,0,2,1,1,0.28,0.2727,0.52,0.1642,0,104,104
3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,22,82,104
2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,18,86,104
4,0,12,22,0,4,1,1,0.3,0.3333,0.61,0,5,99,104
1,0,2,10,0,0,0,2,0.26,0.2576,0.41,0.194,34,70,104
1,1,1,21,0,5,1,2,0.2,0.2273,0.37,0.0896,5,99,104
4,0,12,20,0,0,0,1,0.24,0.2576,0.6,0.1045,10,94,104
3,1,9,20,0,0,0,2,0.7,0.6667,0.84,0.1642,63,41,104
4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.194,6,98,104
3,1,9,0,1,1,0,2,0.66,0.5909,0.94,0,42,62,104
2,0,5,10,0,2,1,3,0.54,0.5152,0.88,0.2537,31,73,104
4,0,12,22,0,3,1,1,0.34,0.3333,0.66,0.1642,5,99,104
1,0,2,7,0,4,1,1,0.2,0.197,0.72,0.194,0,104,104
2,0,6,0,0,6,0,1,0.62,0.5606,0.88,0.1343,21,83,104
2,0,5,6,0,1,1,1,0.52,0.5,0.88,0.1642,11,93,104
2,0,4,11,0,1,1,2,0.6,0.5909,0.73,0.2985,45,59,104
3,1,9,21,0,6,0,3,0.64,0.5758,0.89,0,21,83,104
2,1,5,1,0,6,0,1,0.5,0.4848,0.48,0,20,84,104
1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,3,101,104
1,1,2,6,0,3,1,2,0.28,0.303,0.75,0.0896,4,100,104
1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104
1,1,2,10,0,1,1,1,0.32,0.303,0.45,0.2537,16,88,104
3,0,9,23,0,0,0,2,0.72,0.6818,0.7,0.1642,46,58,104
4,0,10,22,0,1,1,1,0.5,0.4848,0.77,0,16,88,104
4,0,9,6,0,5,1,2,0.62,0.5455,0.94,0.0896,5,99,104
2,1,3,21,0,6,0,3,0.44,0.4394,1,0.194,16,88,104
1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,104
4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0,8,97,105
4,0,11,21,0,0,0,2,0.48,0.4697,0.77,0.0896,11,94,105
1,0,3,13,0,0,0,2,0.46,0.4545,0.94,0.3582,22,83,105
3,0,6,23,0,3,1,2,0.72,0.697,0.79,0.2239,14,91,105
1,1,1,11,0,5,1,2,0.48,0.4697,0.94,0.1343,10,95,105
3,0,9,6,0,4,1,1,0.6,0.5758,0.78,0,2,103,105
2,1,5,23,0,2,1,1,0.62,0.5909,0.73,0.1045,14,91,105
4,0,10,12,0,4,1,2,0.62,0.5606,0.88,0,10,95,105
2,0,6,6,0,1,1,1,0.54,0.5152,0.64,0.4179,7,98,105
1,0,12,22,0,3,1,1,0.5,0.4848,0.88,0.2537,3,102,105
1,1,1,19,0,0,0,3,0.42,0.4242,0.67,0.3881,20,85,105
4,0,11,10,0,3,1,1,0.4,0.4091,0.76,0.1045,16,89,105
3,0,7,6,0,1,1,1,0.64,0.5758,0.83,0.1045,10,95,105
3,0,8,6,0,5,1,1,0.62,0.5606,0.88,0,5,100,105
4,0,12,10,0,5,1,1,0.3,0.2879,0.75,0.2239,16,89,105
3,1,8,0,0,6,0,2,0.64,0.5758,0.83,0.2239,6,99,105
4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,4,101,105
1,1,2,20,0,6,0,1,0.26,0.2121,0.3,0.5522,10,95,105
3,0,8,6,0,3,1,1,0.62,0.5909,0.78,0,4,101,105
2,0,5,21,0,0,0,2,0.46,0.4545,0.82,0,23,82,105
1,1,2,11,0,4,1,3,0.4,0.4091,0.82,0.2537,6,99,105
4,1,10,23,0,1,1,3,0.54,0.5152,0.77,0,17,88,105
4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87,105
1,0,3,12,0,4,1,1,0.5,0.4848,0.45,0.2239,24,81,105
3,0,9,10,0,1,1,2,0.56,0.5303,0.64,0.1343,21,84,105
1,0,2,7,0,2,1,1,0.2,0.1818,0.32,0.3582,2,103,105
1,0,2,20,0,2,1,1,0.2,0.197,0.47,0.2239,3,102,105
1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105
1,0,2,10,0,0,0,1,0.3,0.2727,0.45,0.3284,19,86,105
3,0,6,23,0,4,1,1,0.7,0.6667,0.74,0.2836,15,90,105
3,0,8,23,0,3,1,1,0.7,0.6515,0.65,0.2836,20,85,105
2,0,4,20,0,0,0,3,0.6,0.5606,0.83,0.2836,34,71,105
4,0,12,19,0,0,0,1,0.22,0.2273,0.55,0.194,7,98,105
4,1,10,23,0,0,0,2,0.56,0.5303,0.68,0.2836,27,78,105
1,1,1,14,0,3,1,1,0.3,0.2727,0.33,0.3881,7,98,105
2,1,3,23,0,6,0,2,0.44,0.4394,0.94,0.2836,17,88,105
4,0,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,14,91,105
1,1,3,22,0,2,1,1,0.28,0.2727,0.56,0.1642,5,101,106
1,0,1,14,0,6,0,2,0.46,0.4545,0.72,0.2836,35,71,106
2,1,5,23,0,3,1,1,0.6,0.5606,0.83,0.1343,23,83,106
2,0,4,22,0,1,1,1,0.6,0.5909,0.73,0.2985,23,83,106
4,0,12,20,0,6,0,1,0.22,0.2121,0.69,0.2537,7,99,106
1,1,3,23,0,6,0,1,0.42,0.4242,0.24,0,12,94,106
2,1,4,6,0,3,1,1,0.34,0.3636,0.66,0,3,103,106
2,0,5,10,0,3,1,3,0.54,0.5152,0.88,0.2836,33,73,106
4,0,12,22,0,5,1,2,0.3,0.303,0.49,0.1642,6,100,106
4,0,12,19,0,6,0,3,0.24,0.2121,0.65,0.3284,11,95,106
1,0,2,10,0,6,0,1,0.42,0.4242,0.16,0.5821,34,72,106
3,0,8,6,0,4,1,1,0.62,0.6061,0.65,0.1642,5,101,106
2,0,4,11,0,5,1,3,0.34,0.3333,0.66,0.194,23,83,106
2,0,6,6,0,5,1,1,0.54,0.5152,0.45,0.2985,8,98,106
2,0,4,13,0,2,1,3,0.54,0.5152,0.68,0.2836,22,84,106
2,0,3,12,0,2,1,1,0.34,0.3333,0.25,0.1642,29,77,106
2,0,5,22,1,1,0,1,0.72,0.697,0.74,0.1642,26,80,106
2,0,5,11,0,2,1,1,0.86,0.803,0.47,0,28,78,106
4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0,2,104,106
1,0,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,31,75,106
1,1,2,22,0,5,1,1,0.4,0.4091,0.37,0.5821,4,102,106
1,0,2,9,0,2,1,2,0.14,0.1212,0.74,0.2537,5,101,106
1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,5,101,106
2,1,4,1,0,0,0,2,0.54,0.5152,0.56,0.1642,17,89,106
2,0,4,14,0,3,1,2,0.42,0.4242,0.77,0.2537,24,82,106
4,0,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,6,100,106
4,1,11,0,0,6,0,1,0.3,0.303,0.52,0.1642,11,95,106
4,0,12,22,0,1,1,2,0.44,0.4394,0.88,0.1343,12,94,106
3,0,9,16,0,2,1,3,0.54,0.5152,0.94,0.3881,11,95,106
3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,27,79,106
1,0,3,19,0,4,1,1,0.2,0.197,0.4,0.2537,5,101,106
4,1,10,18,0,0,0,3,0.4,0.4091,0.82,0.194,24,82,106
2,1,5,11,0,1,1,2,0.6,0.5606,0.83,0.1642,24,82,106
2,1,4,6,0,3,1,1,0.28,0.2879,0.56,0.1045,3,103,106
3,0,8,23,0,5,1,2,0.6,0.5455,0.88,0.0896,18,88,106
1,1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881,7,99,106
4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,7,99,106
2,0,4,0,0,6,0,2,0.44,0.4394,0.54,0.2537,33,73,106
2,0,3,13,0,2,1,1,0.5,0.4848,0.45,0.2239,21,85,106
4,1,12,21,0,0,0,2,0.36,0.3788,0.93,0,14,92,106
1,0,12,7,0,4,1,1,0.18,0.2121,0.64,0.0896,2,104,106
1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,10,96,106
3,0,9,10,0,2,1,3,0.54,0.5152,0.83,0.3582,16,90,106
4,0,11,22,0,6,0,2,0.38,0.3939,0.62,0.1642,26,80,106
4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,6,100,106
1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,21,85,106
4,0,10,0,0,6,0,1,0.46,0.4545,0.55,0.1045,18,88,106
4,0,9,2,0,0,0,3,0.6,0.5152,0.94,0,27,79,106
3,0,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,37,69,106
4,0,10,13,0,3,1,2,0.54,0.5152,0.94,0.2836,20,86,106
1,0,2,15,0,4,1,1,0.6,0.6061,0.28,0.2537,15,91,106
1,1,1,18,0,0,0,3,0.46,0.4545,0.59,0.2537,25,81,106
2,0,3,15,0,1,1,2,0.56,0.5303,0.6,0.2239,41,66,107
3,0,8,21,0,5,1,1,0.62,0.5758,0.83,0.1343,18,89,107
2,1,4,13,0,1,1,3,0.34,0.303,0.66,0.3881,9,98,107
2,0,4,14,0,2,1,2,0.54,0.5152,0.64,0.194,19,88,107
2,0,5,14,0,3,1,1,0.5,0.4848,0.51,0.3881,13,94,107
1,1,3,0,0,0,0,1,0.46,0.4545,0.88,0.194,27,80,107
1,0,2,22,0,5,1,1,0.54,0.5152,0.1,0.2537,19,88,107
3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,24,83,107
2,0,4,12,0,4,1,2,0.62,0.5909,0.78,0.2537,23,84,107
1,1,3,22,0,5,1,1,0.34,0.2879,0.31,0.4925,7,100,107
1,1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836,6,101,107
4,0,11,10,0,1,1,2,0.48,0.4697,0.77,0.1343,21,86,107
1,1,3,15,0,5,1,3,0.46,0.4545,0.82,0.1045,19,88,107
2,0,6,23,0,3,1,1,0.62,0.6212,0.53,0,17,90,107
2,0,6,23,0,0,0,1,0.64,0.5909,0.78,0.194,33,74,107
1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,19,88,107
1,0,3,16,0,1,1,1,0.4,0.4091,0.35,0.1045,27,80,107
4,0,10,0,0,0,0,1,0.46,0.4545,0.44,0.1343,22,85,107
1,1,2,22,0,5,1,1,0.36,0.3485,0.4,0.2239,15,92,107
1,0,3,13,0,5,1,1,0.36,0.3333,0.53,0.2537,15,92,107
1,0,3,19,0,5,1,1,0.32,0.303,0.61,0.2537,5,102,107
4,0,12,9,0,0,0,1,0.2,0.2576,0.59,0,19,88,107
4,1,12,18,0,0,0,3,0.38,0.3939,0.82,0.1045,8,99,107
4,0,12,22,0,2,1,2,0.36,0.3788,0.66,0,3,104,107
4,0,10,22,0,3,1,2,0.58,0.5455,0.94,0.3582,13,94,107
3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,7,100,107
1,0,3,7,0,2,1,1,0.2,0.1818,0.59,0.3284,2,105,107
4,0,10,8,0,0,0,1,0.46,0.4545,0.88,0,25,82,107
4,0,12,22,0,2,1,1,0.3,0.303,0.52,0.1642,5,102,107
2,1,4,8,0,0,0,1,0.38,0.3939,0.76,0.1343,26,81,107
4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12,95,107
4,1,10,22,1,1,0,3,0.4,0.4091,0.76,0.2537,6,101,107
3,0,6,8,0,0,0,1,0.64,0.6212,0.61,0.194,29,78,107
1,1,2,22,0,3,1,1,0.34,0.3485,0.49,0.1045,3,104,107
4,1,11,7,0,2,1,3,0.32,0.303,0.87,0.2537,1,106,107
4,0,10,15,0,4,1,2,0.52,0.5,0.83,0.1045,12,95,107
2,1,5,1,0,6,0,1,0.6,0.5606,0.83,0,28,79,107
1,1,12,15,1,2,0,1,0.36,0.3333,0.5,0.2537,51,56,107
1,1,2,22,0,4,1,2,0.3,0.3333,0.56,0,3,104,107
1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,5,103,108
1,1,1,10,0,1,1,1,0.24,0.2879,0.6,0,13,95,108
2,0,5,10,0,2,1,1,0.7,0.6515,0.61,0.3284,18,90,108
4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,6,102,108
4,1,11,0,0,6,0,1,0.34,0.3333,0.53,0.1642,9,99,108
2,0,5,10,0,1,1,2,0.54,0.5152,0.77,0.2239,31,77,108
3,0,9,8,0,6,0,2,0.46,0.4545,0.77,0.2537,27,81,108
2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.194,29,79,108
4,0,11,15,0,1,1,3,0.44,0.4394,0.94,0.2239,15,93,108
1,0,3,20,0,6,0,1,0.42,0.4242,0.35,0.2239,39,69,108
4,0,11,16,0,1,1,3,0.44,0.4394,0.94,0.2239,13,95,108
4,1,12,20,0,0,0,3,0.36,0.3636,1,0.0896,6,102,108
2,0,3,13,0,3,1,3,0.34,0.3333,0.87,0.1343,14,94,108
1,1,1,10,0,4,1,2,0.3,0.303,0.81,0.1343,16,92,108
2,1,4,22,0,1,1,2,0.46,0.4545,0.41,0.4925,6,102,108
3,0,8,23,0,3,1,1,0.74,0.6515,0.37,0.0896,14,94,108
3,0,8,23,0,6,0,3,0.7,0.6667,0.84,0.2836,29,79,108
4,0,11,22,0,2,1,1,0.36,0.3788,0.87,0,13,95,108
4,0,11,11,0,4,1,2,0.46,0.4545,0.67,0.3881,9,99,108
3,0,9,0,0,6,0,1,0.46,0.4545,0.72,0.1642,28,80,108
1,1,2,18,0,6,0,2,0.22,0.1818,0.47,0.6567,3,105,108
3,0,9,0,0,0,0,1,0.62,0.5606,0.88,0,29,79,108
2,0,4,21,0,4,1,2,0.44,0.4394,0.67,0.2836,19,89,108
1,0,2,19,0,2,1,2,0.24,0.2424,0.81,0.1343,3,105,108
3,0,7,6,0,5,1,1,0.62,0.6061,0.61,0.1343,11,97,108
1,1,1,17,0,0,0,2,0.16,0.1818,0.8,0.1045,8,100,108
2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,26,82,108
4,1,12,6,0,1,1,2,0.36,0.3485,0.93,0.1343,1,107,108
3,0,9,7,0,5,1,3,0.62,0.5152,1,0.2537,4,104,108
3,1,8,6,0,5,1,2,0.64,0.5758,0.89,0.1642,7,101,108
2,0,3,7,0,4,1,3,0.26,0.2576,1,0.2239,2,106,108
4,0,10,23,0,6,0,1,0.38,0.3939,0.82,0,27,81,108
4,1,12,0,0,6,0,1,0.26,0.303,0.81,0,9,99,108
2,1,4,22,0,0,0,1,0.5,0.4848,0.45,0,23,85,108
1,0,2,7,0,3,1,2,0.2,0.197,0.55,0.2239,5,103,108
4,0,11,6,0,2,1,2,0.56,0.5303,0.64,0.0896,4,104,108
1,1,1,10,0,4,1,1,0.14,0.2121,0.59,0,10,98,108
1,1,3,6,0,3,1,1,0.28,0.2576,0.61,0.3881,4,104,108
4,1,11,1,0,0,0,1,0.34,0.3485,0.76,0.0896,26,82,108
1,0,3,16,0,2,1,1,0.38,0.3939,0.27,0.1642,26,82,108
1,1,2,10,0,3,1,2,0.26,0.2576,0.7,0.2239,1,107,108
4,0,11,21,0,6,0,2,0.36,0.3485,0.62,0.194,29,79,108
2,0,3,11,0,0,0,2,0.24,0.2424,0.48,0.1642,23,85,108
1,1,2,14,0,3,1,2,0.3,0.303,0.56,0.1642,8,100,108
3,0,8,6,0,3,1,1,0.56,0.5303,0.73,0,3,105,108
4,0,12,10,0,1,1,1,0.24,0.2273,0.67,0.194,12,96,108
3,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284,27,81,108
2,1,5,21,0,2,1,3,0.64,0.6061,0.73,0.2836,11,98,109
3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0,8,101,109
1,0,2,20,0,3,1,1,0.24,0.2424,0.6,0.1642,2,107,109
2,0,4,10,0,1,1,2,0.52,0.5,0.55,0.1045,41,68,109
1,0,2,20,0,4,1,1,0.2,0.2273,0.47,0.0896,1,108,109
3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,24,85,109
4,0,10,19,0,3,1,3,0.54,0.5152,0.94,0.1343,7,102,109
3,0,9,0,0,0,0,1,0.66,0.5909,0.89,0.194,33,76,109
1,1,1,10,1,1,0,1,0.26,0.2424,0.35,0.2836,20,89,109
4,0,12,10,0,4,1,2,0.4,0.4091,0.58,0.2985,4,105,109
1,1,3,6,0,4,1,1,0.42,0.4242,0.77,0.2537,4,105,109
4,0,10,9,0,4,1,3,0.56,0.5303,1,0.1045,3,106,109
4,0,12,21,0,6,0,2,0.3,0.3182,0.61,0.0896,5,104,109
4,0,10,6,0,2,1,1,0.46,0.4545,0.82,0.0896,4,105,109
3,0,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,16,93,109
4,1,11,23,0,0,0,1,0.42,0.4242,0.71,0.194,16,93,109
4,1,12,19,0,0,0,1,0.36,0.3485,0.93,0.1343,10,99,109
1,1,1,22,0,6,0,1,0.44,0.4394,0.38,0.2537,16,93,109
1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109
4,0,11,20,1,5,0,1,0.32,0.3182,0.39,0.194,12,97,109
1,1,2,21,0,2,1,2,0.36,0.3636,0.5,0.1045,4,105,109
1,0,1,15,0,0,0,1,0.3,0.3333,0.56,0,14,95,109
1,1,12,12,0,4,1,1,0.3,0.2727,0.49,0.4627,22,87,109
3,1,8,23,0,2,1,1,0.68,0.6364,0.57,0,17,92,109
3,0,7,11,0,5,1,1,0.9,0.8939,0.5,0.1045,23,86,109
2,0,5,6,0,2,1,1,0.68,0.6364,0.79,0.0896,11,98,109
1,1,3,6,0,4,1,2,0.42,0.4242,0.94,0,2,107,109
1,1,2,22,0,4,1,1,0.32,0.2879,0.49,0.4179,3,106,109
4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0,66,43,109
4,1,10,1,0,0,0,1,0.44,0.4394,0.54,0.2239,29,80,109
3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,18,91,109
2,0,5,6,0,2,1,2,0.52,0.5,0.94,0.1642,7,102,109
1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,2,107,109
3,0,6,22,0,2,1,1,0.7,0.6667,0.79,0.1045,12,97,109
2,0,5,10,0,2,1,1,0.82,0.7879,0.56,0.1343,37,72,109
4,0,11,22,0,1,1,2,0.52,0.5,0.83,0.1045,7,102,109
3,0,9,6,0,1,1,1,0.56,0.5303,0.83,0,1,108,109
4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,17,93,110
1,1,1,19,0,0,0,1,0.16,0.1667,0.37,0.1642,9,101,110
3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,2,108,110
1,0,12,7,0,3,1,1,0.32,0.303,0.57,0.2537,4,106,110
1,1,12,18,0,6,0,1,0.3,0.2424,0.7,0.194,8,102,110
1,0,2,13,0,5,1,1,0.24,0.2273,0.35,0.194,21,89,110
1,0,2,9,0,2,1,1,0.22,0.197,0.29,0.4478,2,108,110
1,1,1,18,0,6,0,2,0.2,0.1818,0.75,0.3881,3,107,110
1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,17,93,110
4,0,11,14,0,4,1,2,0.34,0.303,0.49,0.3881,5,105,110
4,0,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,1,109,110
2,0,4,23,0,4,1,1,0.54,0.5152,0.39,0.0896,29,81,110
1,0,3,7,0,3,1,1,0.22,0.2121,0.64,0.2537,2,108,110
4,1,11,9,0,2,1,3,0.32,0.303,0.81,0.3284,1,109,110
1,0,1,15,0,6,0,2,0.44,0.4394,0.77,0.2985,40,70,110
2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,10,100,110
3,1,8,23,0,0,0,1,0.68,0.6364,0.61,0,25,85,110
2,1,5,9,0,1,1,3,0.54,0.5152,0.88,0.2836,5,105,110
2,0,3,7,0,1,1,1,0.2,0.1818,0.32,0.3284,6,104,110
1,0,3,15,0,3,1,1,0.54,0.5152,0.19,0.4179,19,91,110
2,0,4,13,0,5,1,1,0.36,0.3333,0.5,0.3582,18,92,110
2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,30,80,110
3,0,7,10,0,3,1,1,0.76,0.7273,0.7,0,34,76,110
3,0,8,6,0,3,1,3,0.72,0.6818,0.66,0.4925,9,101,110
4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,11,99,110
2,0,6,23,0,2,1,1,0.56,0.5303,0.68,0.2239,19,91,110
2,1,4,6,0,1,1,1,0.36,0.3182,0.71,0.4627,6,104,110
1,0,12,10,0,4,1,2,0.22,0.2273,0.64,0.1642,13,97,110
4,0,11,10,0,3,1,1,0.34,0.3182,0.66,0.2239,15,95,110
4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194,12,98,110
4,1,12,0,0,0,0,2,0.36,0.3788,0.62,0,8,102,110
1,1,2,9,1,1,0,1,0.2,0.1818,0.59,0.3582,12,98,110
4,0,12,20,0,2,1,3,0.46,0.4545,1,0.2985,3,107,110
2,1,4,12,0,3,1,3,0.46,0.4545,0.51,0.1045,15,95,110
1,0,1,19,0,1,1,1,0.2,0.2576,0.47,0,8,102,110
3,1,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,22,88,110
3,0,7,0,0,6,0,1,0.62,0.6061,0.65,0.194,42,68,110
1,1,3,21,0,6,0,1,0.3,0.2879,0.39,0.2239,16,94,110
2,1,4,22,0,6,0,1,0.48,0.4697,0.82,0.2985,20,90,110
1,1,1,12,0,4,1,1,0.2,0.197,0.51,0.194,5,106,111
4,0,11,10,0,1,1,2,0.5,0.4848,0.63,0.2836,26,85,111
1,0,3,12,0,5,1,2,0.34,0.3182,0.53,0.2537,15,96,111
1,1,3,8,0,6,0,1,0.22,0.2121,0.44,0.2985,15,96,111
3,1,8,0,0,5,1,2,0.66,0.6212,0.69,0,27,84,111
4,1,12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,5,106,111
4,1,10,0,0,0,0,1,0.4,0.4091,0.71,0.2537,8,103,111
2,0,6,11,0,1,1,1,0.74,0.6667,0.42,0.1343,39,72,111
1,0,3,13,0,4,1,2,0.52,0.5,0.42,0.0896,26,85,111
4,0,11,21,0,5,1,1,0.28,0.2727,0.48,0.1642,3,108,111
4,0,12,14,0,1,1,2,0.32,0.3333,0.53,0.1343,16,95,111
1,1,2,22,0,4,1,2,0.32,0.3485,0.81,0,3,108,111
4,1,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045,9,102,111
2,0,4,15,0,5,1,1,0.34,0.303,0.46,0.4179,30,81,111
1,1,1,20,0,0,0,1,0.3,0.2879,0.39,0.2239,13,98,111
4,0,12,21,0,5,1,1,0.34,0.3333,0.49,0.194,9,102,111
1,1,1,17,0,0,0,2,0.48,0.4697,0.48,0.1642,36,75,111
3,0,8,6,0,3,1,1,0.54,0.5152,0.77,0,4,107,111
2,0,6,10,0,5,1,1,0.78,0.7121,0.52,0,23,88,111
1,1,1,9,0,0,0,1,0.18,0.197,0.43,0.1343,13,98,111
1,0,3,7,0,4,1,1,0.12,0.0909,0.42,0.4179,1,110,111
2,1,5,16,0,1,1,3,0.62,0.6061,0.69,0.2836,20,91,111
1,0,3,7,0,3,1,2,0.3,0.2879,0.93,0.194,10,101,111
2,1,3,20,0,6,0,3,0.44,0.4394,1,0.194,31,80,111
1,1,2,14,0,0,0,1,0.16,0.1212,0.4,0.5224,9,102,111
4,0,11,19,0,2,1,3,0.46,0.4545,0.94,0.1045,5,106,111
1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045,3,108,111
2,1,4,6,0,1,1,1,0.42,0.4242,0.26,0.2239,3,108,111
4,0,9,9,0,5,1,3,0.62,0.5152,1,0.1343,3,108,111
4,0,11,19,0,3,1,3,0.46,0.4545,0.88,0.3881,3,108,111
1,0,3,17,0,4,1,2,0.44,0.4394,0,0.3881,2,109,111
3,0,8,10,0,2,1,1,0.7,0.6515,0.58,0.3881,28,83,111
1,1,1,11,0,4,1,2,0.3,0.3182,0.87,0.1045,11,100,111
4,0,10,22,0,4,1,1,0.36,0.3182,0.66,0.4925,14,97,111
4,0,9,6,0,4,1,2,0.6,0.5455,0.88,0.0896,5,106,111
2,1,3,22,0,0,0,1,0.46,0.4545,0.82,0.1343,19,92,111
4,0,11,9,0,0,0,1,0.46,0.4545,0.72,0.2836,21,90,111
1,0,12,11,0,3,1,1,0.36,0.3333,0.46,0.3582,18,93,111
1,1,2,11,0,2,1,2,0.3,0.303,0.45,0.1642,5,107,112
1,0,12,19,0,5,1,2,0.34,0.303,0.49,0.4179,16,96,112
2,0,6,6,0,4,1,3,0.58,0.5455,0.73,0.1642,8,104,112
2,0,6,6,0,1,1,1,0.58,0.5455,0.88,0,11,101,112
2,0,3,13,0,1,1,2,0.5,0.4848,0.63,0.2239,35,77,112
2,0,4,13,0,3,1,1,0.46,0.4545,0.38,0.4925,29,83,112
4,0,11,14,0,3,1,2,0.38,0.3939,0.43,0.3582,13,99,112
1,0,2,19,0,4,1,1,0.14,0.1667,0.28,0.1045,2,110,112
2,0,6,11,0,3,1,2,0.82,0.803,0.59,0.2239,26,86,112
3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,112
2,0,4,22,0,2,1,1,0.48,0.4697,0.77,0.0896,3,109,112
1,0,3,15,0,2,1,2,0.36,0.3788,0.18,0,35,77,112
2,0,5,6,0,4,1,1,0.44,0.4394,0.88,0,9,103,112
3,0,9,0,0,0,0,1,0.46,0.4545,0.77,0.2239,24,88,112
3,0,9,14,0,2,1,2,0.58,0.5455,0.88,0.194,27,85,112
4,1,12,6,0,3,1,1,0.24,0.2576,0.75,0.0896,3,109,112
3,0,8,6,0,1,1,1,0.66,0.6212,0.61,0.2985,6,106,112
1,1,12,20,0,5,1,1,0.28,0.2727,0.41,0.2537,8,104,112
3,0,6,8,0,6,0,1,0.7,0.6515,0.48,0.2537,27,85,112
1,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,3,109,112
4,0,10,6,0,3,1,2,0.54,0.5152,0.88,0.2537,5,107,112
1,0,3,19,0,6,0,1,0.42,0.4242,0.54,0.0896,26,86,112
4,1,11,22,1,1,0,1,0.52,0.5,0.77,0.2537,12,100,112
4,0,10,6,0,2,1,1,0.4,0.4091,0.82,0.1045,3,109,112
3,1,7,8,0,6,0,2,0.58,0.5455,0.83,0.2537,18,94,112
1,1,1,19,0,0,0,1,0.32,0.3182,0.49,0.194,8,104,112
2,0,5,6,0,2,1,2,0.58,0.5455,0.94,0.194,10,102,112
2,0,5,10,0,1,1,1,0.62,0.6061,0.65,0.0896,37,75,112
4,1,10,1,0,0,0,1,0.42,0.4242,0.77,0.2836,16,96,112
1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112
2,1,4,15,0,1,1,2,0.36,0.3333,0.62,0.3881,11,101,112
1,0,2,11,0,0,0,1,0.32,0.2879,0.39,0.4478,26,86,112
2,0,6,23,0,4,1,1,0.62,0.6212,0.35,0.2239,23,89,112
3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,33,79,112
2,0,3,20,0,1,1,1,0.32,0.3333,0.22,0.1045,5,107,112
1,0,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985,0,112,112
1,1,12,7,0,5,1,1,0.22,0.2273,0.64,0.1642,1,111,112
1,0,1,19,0,2,1,1,0.24,0.2576,0.48,0.1045,2,110,112
